date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:41:43	8721/8721	---M--	200	added ('OK')	text/css	etag:%2299e052-2211-5b128263dd582%22	https://davur.dexignzone.com/xhtml/icons/avasta/css/style.css	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/icons/avasta/css/style.css	(from https://davur.dexignzone.com/xhtml/css/style.css)
11:41:44	20439/20439	---M--	200	added ('OK')	text/css	etag:%22998166-4fd7-5b12825c4d4e6%22	https://davur.dexignzone.com/xhtml/icons/flaticon/flaticon.css	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/icons/flaticon/flaticon.css	(from https://davur.dexignzone.com/xhtml/css/style.css)
11:41:46	106759/106759	---M--	200	added ('OK')	text/css	etag:%2299a164-1a107-5b1282624dc45%22	https://davur.dexignzone.com/xhtml/icons/icomoon/icomoon.css	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/icons/icomoon/icomoon.css	(from https://davur.dexignzone.com/xhtml/css/style.css)
11:41:47	57997/57997	---M--	200	added ('OK')	text/css	etag:%2218338-e28d-5b1280f502d2d%22	https://davur.dexignzone.com/xhtml/vendor/animate/animate.min.css	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/vendor/animate/animate.min.css	(from https://davur.dexignzone.com/xhtml/css/style.css)
11:41:47	28765/28765	---M--	200	added ('OK')	text/css	etag:%224b0da-705d-5b12813629b84%22	https://davur.dexignzone.com/xhtml/vendor/aos/css/aos.min.css	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/vendor/aos/css/aos.min.css	(from https://davur.dexignzone.com/xhtml/css/style.css)
11:41:48	2714/2714	---M--	200	added ('OK')	text/css	etag:%22950085-a9a-5b1281b55c6d4%22	https://davur.dexignzone.com/xhtml/vendor/perfect-scrollbar/css/perfect-scrollbar.css	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/vendor/perfect-scrollbar/css/perfect-scrollbar.css	(from https://davur.dexignzone.com/xhtml/css/style.css)
11:41:49	2191/2191	---M--	200	added ('OK')	text/css	etag:%22936039-88f-5b1281b06202d%22	https://davur.dexignzone.com/xhtml/vendor/metismenu/css/metisMenu.min.css	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/vendor/metismenu/css/metisMenu.min.css	(from https://davur.dexignzone.com/xhtml/css/style.css)
11:41:50	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Nov%202020%2019:03:34%20GMT	https://davur.dexignzone.com/xhtml/images/body/12.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/body/12.jpg	(from https://davur.dexignzone.com/xhtml/css/style.css)
11:41:53	558576/558576	---M--	200	added ('OK')	image/jpeg	etag:%221d2ff-885f0-5b1280e0e1020%22	https://davur.dexignzone.com/xhtml/images/profile/cover.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/profile/cover.jpg	(from https://davur.dexignzone.com/xhtml/css/style.css)
11:41:53	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Nov%202020%2019:03:37%20GMT	https://davur.dexignzone.com/xhtml/images/svg/cd-arrow.svg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/svg/cd-arrow.68.delayed	(from https://davur.dexignzone.com/xhtml/css/style.css)
11:41:54	73223/73223	---M--	200	added ('OK')	image/png	etag:%221d301-11e07-5b1280e21e642%22	https://davur.dexignzone.com/xhtml/images/profile/profile.png	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/profile/profile.png	(from https://davur.dexignzone.com/xhtml/app-profile.html)
11:41:56	156856/156856	---M--	200	added ('OK')	image/jpeg	etag:%2249c-264b8-5b1280d9850db%22	https://davur.dexignzone.com/xhtml/images/profile/1.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/profile/1.jpg	(from https://davur.dexignzone.com/xhtml/app-profile.html)
11:41:56	612494/612494	---M--	200	added ('OK')	image/jpeg	etag:%229ea13f-9588e-5b1280b5c8472%22	https://davur.dexignzone.com/xhtml/images/1.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/1.jpg	(from https://davur.dexignzone.com/xhtml/css/style.css)
11:41:59	206648/206648	---M--	200	added ('OK')	image/jpeg	etag:%221d0ab-32738-5b1280dbae709%22	https://davur.dexignzone.com/xhtml/images/profile/3.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/profile/3.jpg	(from https://davur.dexignzone.com/xhtml/app-profile.html)
11:41:59	188524/188524	---M--	200	added ('OK')	image/jpeg	etag:%22d5f3-2e06c-5b1280daf0d2d%22	https://davur.dexignzone.com/xhtml/images/profile/2.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/profile/2.jpg	(from https://davur.dexignzone.com/xhtml/app-profile.html)
11:41:59	163574/163574	---M--	200	added ('OK')	image/jpeg	etag:%221d2f9-27ef6-5b1280dc6daef%22	https://davur.dexignzone.com/xhtml/images/profile/4.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/profile/4.jpg	(from https://davur.dexignzone.com/xhtml/app-profile.html)
11:41:59	17589/17589	---M--	200	added ('OK')	image/jpeg	etag:%221d2fa-44b5-5b1280dce6f0a%22	https://davur.dexignzone.com/xhtml/images/profile/5.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/profile/5.jpg	(from https://davur.dexignzone.com/xhtml/app-profile.html)
11:42:00	15005/15005	---M--	200	added ('OK')	image/jpeg	etag:%221d2fb-3a9d-5b1280dd5c20b%22	https://davur.dexignzone.com/xhtml/images/profile/6.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/profile/6.jpg	(from https://davur.dexignzone.com/xhtml/app-profile.html)
11:42:01	22187/22187	---M--	200	added ('OK')	image/jpeg	etag:%221d2fc-56ab-5b1280ddfe131%22	https://davur.dexignzone.com/xhtml/images/profile/7.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/profile/7.jpg	(from https://davur.dexignzone.com/xhtml/app-profile.html)
11:42:04	437385/437385	---M--	200	added ('OK')	image/jpeg	etag:%221d2fd-6ac89-5b1280df28bd8%22	https://davur.dexignzone.com/xhtml/images/profile/8.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/profile/8.jpg	(from https://davur.dexignzone.com/xhtml/app-profile.html)
11:42:05	499846/499846	---M--	200	added ('OK')	image/jpeg	etag:%221d2fe-7a086-5b1280e00c9af%22	https://davur.dexignzone.com/xhtml/images/profile/9.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/profile/9.jpg	(from https://davur.dexignzone.com/xhtml/app-profile.html)
11:42:05	2253/2253	---M--	200	added ('OK')	text/html	etag:%229e4187-8cd-5b13938605bfd%22	https://davur.dexignzone.com/xhtml/page-forgot-password.html	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/page-forgot-password.html	(from https://davur.dexignzone.com/xhtml/page-login.html)
11:42:05	486/486	---M--	200	added ('OK')	image/svg+xml	etag:%227440-1e6-5b1280e46442a%22	https://davur.dexignzone.com/xhtml/images/svg/ic_stat3.svg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/svg/ic_stat3.svg	(from https://davur.dexignzone.com/xhtml/page-analytics.html)
11:42:07	163723/163723	---M--	200	added ('OK')	image/jpeg	etag:%229f40d1-27f8b-5b1280d21661b%22	https://davur.dexignzone.com/xhtml/images/dish/pic5.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/dish/pic5.jpg	(from https://davur.dexignzone.com/xhtml/page-analytics.html)
11:42:08	136614/136614	---M--	200	added ('OK')	image/jpeg	etag:%229f40d0-215a6-5b1280d159945%22	https://davur.dexignzone.com/xhtml/images/dish/pic4.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/dish/pic4.jpg	(from https://davur.dexignzone.com/xhtml/page-analytics.html)
11:42:09	143257/143257	---M--	200	added ('OK')	image/jpeg	etag:%229f40cf-22f99-5b1280d0a8fbe%22	https://davur.dexignzone.com/xhtml/images/dish/pic3.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/dish/pic3.jpg	(from https://davur.dexignzone.com/xhtml/page-analytics.html)
11:42:10	119613/119613	---M--	200	added ('OK')	image/jpeg	etag:%229f4075-1d33d-5b1280cfe9bd8%22	https://davur.dexignzone.com/xhtml/images/dish/pic2.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/dish/pic2.jpg	(from https://davur.dexignzone.com/xhtml/page-analytics.html)
11:42:11	183979/183979	---M--	200	added ('OK')	image/jpeg	etag:%229f4063-2ceab-5b1280cf35137%22	https://davur.dexignzone.com/xhtml/images/dish/pic1.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/dish/pic1.jpg	(from https://davur.dexignzone.com/xhtml/page-analytics.html)
11:42:11	2640/2640	---M--	200	added ('OK')	application/javascript	etag:%227f21e6-a50-5b1393d27814e%22	https://davur.dexignzone.com/xhtml/js/dashboard/analytics.js	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/js/dashboard/analytics.js	(from https://davur.dexignzone.com/xhtml/page-analytics.html)
11:42:12	3506/3506	---M--	200	added ('OK')	text/css	etag:%22350a2-db2-5b128115bced6%22	https://davur.dexignzone.com/xhtml/vendor/owl-carousel/owl.carousel.css	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/vendor/owl-carousel/owl.carousel.css	(from https://davur.dexignzone.com/xhtml/page-review.html)
11:42:13	42766/42766	---M--	200	added ('OK')	application/javascript	etag:%22350c5-a70e-5b128116544b7%22	https://davur.dexignzone.com/xhtml/vendor/owl-carousel/owl.carousel.js	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/vendor/owl-carousel/owl.carousel.js	(from https://davur.dexignzone.com/xhtml/page-review.html)
11:42:14	4988/4988	---M--	200	added ('OK')	image/png	etag:%229ea1d7-137c-5b1280b6ddc8f%22	https://davur.dexignzone.com/xhtml/images/delivery.png	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/delivery.png	(from https://davur.dexignzone.com/xhtml/page-order.html)
11:42:15	40411/40411	---M--	200	added ('OK')	image/png	etag:%229ea1dd-9ddb-5b1280b946a5d%22	https://davur.dexignzone.com/xhtml/images/map-2.png	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/map-2.png	(from https://davur.dexignzone.com/xhtml/page-order.html)
11:42:16	13901/13901	---M--	200	added ('OK')	text/css	etag:%228b0b9-364d-5b1281760224a%22	https://davur.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css	(from https://davur.dexignzone.com/xhtml/page-order-list.html)
11:42:18	82567/82567	---M--	200	added ('OK')	application/javascript	etag:%229a07b-14287-5b128179bbeba%22	https://davur.dexignzone.com/xhtml/vendor/datatables/js/jquery.dataTables.min.js	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/vendor/datatables/js/jquery.dataTables.min.js	(from https://davur.dexignzone.com/xhtml/page-order-list.html)
11:42:19	12780/12780	---M--	200	added ('OK')	text/css	etag:%2218c898-31ec-5b12817be61ed%22	https://davur.dexignzone.com/xhtml/vendor/dropzone/dist/dropzone.css	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/vendor/dropzone/dist/dropzone.css	(from https://davur.dexignzone.com/xhtml/email-compose.html)
11:42:20	16144/16144	---M--	200	added ('OK')	text/css	etag:%22a0943-3f10-5b12817ffd7c3%22	https://davur.dexignzone.com/xhtml/vendor/fullcalendar/css/fullcalendar.min.css	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/vendor/fullcalendar/css/fullcalendar.min.css	(from https://davur.dexignzone.com/xhtml/app-calender.html)
11:42:21	134624/134624	---M--	200	added ('OK')	application/javascript	etag:%2218c899-20de0-5b12817cab0f9%22	https://davur.dexignzone.com/xhtml/vendor/dropzone/dist/dropzone.js	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/vendor/dropzone/dist/dropzone.js	(from https://davur.dexignzone.com/xhtml/email-compose.html)
11:42:21	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Nov%202020%2019:04:05%20GMT	https://davur.dexignzone.com/xhtml/css/icomoon.css	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/css/icomoon.css	(from https://davur.dexignzone.com/xhtml/app-calender.html)
11:42:23	238326/238326	---M--	200	added ('OK')	application/javascript	etag:%228e00ce-3a2f6-5b1281aaccf90%22	https://davur.dexignzone.com/xhtml/vendor/jqueryui/js/jquery-ui.min.js	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/vendor/jqueryui/js/jquery-ui.min.js	(from https://davur.dexignzone.com/xhtml/app-calender.html)
11:42:24	53324/53324	---M--	200	added ('OK')	application/javascript	etag:%222e1a7-d04c-5b128111b365b%22	https://davur.dexignzone.com/xhtml/vendor/moment/moment.min.js	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/vendor/moment/moment.min.js	(from https://davur.dexignzone.com/xhtml/app-calender.html)
11:42:25	216960/216960	---M--	200	added ('OK')	application/javascript	etag:%2296cf3-34f80-5b1281818f810%22	https://davur.dexignzone.com/xhtml/vendor/fullcalendar/js/fullcalendar.min.js	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/vendor/fullcalendar/js/fullcalendar.min.js	(from https://davur.dexignzone.com/xhtml/app-calender.html)
11:42:25	6105/6105	---M--	200	added ('OK')	application/javascript	etag:%227f4294-17d9-5b1393d75d569%22	https://davur.dexignzone.com/xhtml/js/plugins-init/fullcalendar-init.js	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/js/plugins-init/fullcalendar-init.js	(from https://davur.dexignzone.com/xhtml/app-calender.html)
11:42:27	136566/136566	---M--	200	added ('OK')	image/jpeg	etag:%229f6248-21576-5b1280d38e5bd%22	https://davur.dexignzone.com/xhtml/images/product/1.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/product/1.jpg	(from https://davur.dexignzone.com/xhtml/ecom-product-grid.html)
11:42:28	131813/131813	---M--	200	added ('OK')	image/jpeg	etag:%229f62d1-202e5-5b1280d442359%22	https://davur.dexignzone.com/xhtml/images/product/2.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/product/2.jpg	(from https://davur.dexignzone.com/xhtml/ecom-product-grid.html)
11:42:29	162111/162111	---M--	200	added ('OK')	image/jpeg	etag:%229f630c-2793f-5b1280d51b7ea%22	https://davur.dexignzone.com/xhtml/images/product/3.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/product/3.jpg	(from https://davur.dexignzone.com/xhtml/ecom-product-grid.html)
11:42:30	164525/164525	---M--	200	added ('OK')	image/jpeg	etag:%229f630d-282ad-5b1280d5e2e06%22	https://davur.dexignzone.com/xhtml/images/product/4.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/product/4.jpg	(from https://davur.dexignzone.com/xhtml/ecom-product-grid.html)
11:42:31	99609/99609	---M--	200	added ('OK')	image/jpeg	etag:%229f630e-18519-5b1280d69acbc%22	https://davur.dexignzone.com/xhtml/images/product/5.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/product/5.jpg	(from https://davur.dexignzone.com/xhtml/ecom-product-grid.html)
11:42:32	98155/98155	---M--	200	added ('OK')	image/jpeg	etag:%229f630f-17f6b-5b1280d73fff8%22	https://davur.dexignzone.com/xhtml/images/product/6.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/product/6.jpg	(from https://davur.dexignzone.com/xhtml/ecom-product-grid.html)
11:42:33	139251/139251	---M--	200	added ('OK')	image/jpeg	etag:%229f6310-21ff3-5b1280d7f64a3%22	https://davur.dexignzone.com/xhtml/images/product/7.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/product/7.jpg	(from https://davur.dexignzone.com/xhtml/ecom-product-grid.html)
11:42:35	89900/89900	---M--	200	added ('OK')	image/jpeg	etag:%22930c-15f2c-5b1280e5dc3cd%22	https://davur.dexignzone.com/xhtml/images/tab/1.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/tab/1.jpg	(from https://davur.dexignzone.com/xhtml/ecom-product-detail.html)
11:42:35	526739/526739	---M--	200	added ('OK')	application/javascript	etag:%2220844-80993-5b12810907579%22	https://davur.dexignzone.com/xhtml/vendor/highlightjs/highlight.pack.min.js	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/vendor/highlightjs/highlight.pack.min.js	(from https://davur.dexignzone.com/xhtml/ecom-product-grid.html)
11:42:37	83234/83234	---M--	200	added ('OK')	image/jpeg	etag:%22930d-14522-5b1280e6a12d8%22	https://davur.dexignzone.com/xhtml/images/tab/2.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/tab/2.jpg	(from https://davur.dexignzone.com/xhtml/ecom-product-detail.html)
11:42:37	95191/95191	---M--	200	added ('OK')	image/jpeg	etag:%22930e-173d7-5b1280e755d79%22	https://davur.dexignzone.com/xhtml/images/tab/3.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/tab/3.jpg	(from https://davur.dexignzone.com/xhtml/ecom-product-detail.html)
11:42:38	98270/98270	---M--	200	added ('OK')	image/jpeg	etag:%22930f-17fde-5b1280e816b6a%22	https://davur.dexignzone.com/xhtml/images/tab/4.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/tab/4.jpg	(from https://davur.dexignzone.com/xhtml/ecom-product-detail.html)
11:42:38	493/493	---M--	200	added ('OK')	image/png	etag:%229ec0b9-1ed-5b1280bde0389%22	https://davur.dexignzone.com/xhtml/images/avatar/5.png	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/avatar/5.png	(from https://davur.dexignzone.com/xhtml/ecom-customers.html)
11:42:39	2800/2800	---M--	200	added ('OK')	image/png	etag:%229ec0b1-af0-5b1280bad0874%22	https://davur.dexignzone.com/xhtml/images/avatar/1.png	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/avatar/1.png	(from https://davur.dexignzone.com/xhtml/ecom-customers.html)
11:42:41	126139/126139	---M--	200	added ('OK')	application/javascript	etag:%221a773-1ecbb-5b128102ad5d0%22	https://davur.dexignzone.com/xhtml/vendor/flot/jquery.flot.js	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/vendor/flot/jquery.flot.js	(from https://davur.dexignzone.com/xhtml/chart-flot.html)
11:42:41	24629/24629	---M--	200	added ('OK')	application/javascript	etag:%221a774-6035-5b1281033544c%22	https://davur.dexignzone.com/xhtml/vendor/flot/jquery.flot.pie.js	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/vendor/flot/jquery.flot.pie.js	(from https://davur.dexignzone.com/xhtml/chart-flot.html)
11:42:42	3373/3373	---M--	200	added ('OK')	application/javascript	etag:%221a77d-d2d-5b1281038b882%22	https://davur.dexignzone.com/xhtml/vendor/flot/jquery.flot.resize.js	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/vendor/flot/jquery.flot.resize.js	(from https://davur.dexignzone.com/xhtml/chart-flot.html)
11:42:43	1756/1756	---M--	200	added ('OK')	application/javascript	etag:%221d305-6dc-5b1281048b10e%22	https://davur.dexignzone.com/xhtml/vendor/flot-spline/jquery.flot.spline.min.js	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/vendor/flot-spline/jquery.flot.spline.min.js	(from https://davur.dexignzone.com/xhtml/chart-flot.html)
11:42:44	8638/8638	---M--	200	added ('OK')	application/javascript	etag:%227f4293-21be-5b1393d700908%22	https://davur.dexignzone.com/xhtml/js/plugins-init/flot-init.js	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/js/plugins-init/flot-init.js	(from https://davur.dexignzone.com/xhtml/chart-flot.html)
11:42:46	93168/93168	---M--	200	added ('OK')	application/javascript	etag:%223ab5b-16bf0-5b12811af7a23%22	https://davur.dexignzone.com/xhtml/vendor/raphael/raphael.min.js	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/vendor/raphael/raphael.min.js	(from https://davur.dexignzone.com/xhtml/chart-morris.html)
11:42:47	35658/35658	---M--	200	added ('OK')	application/javascript	etag:%22310d9-8b4a-5b128112f74a8%22	https://davur.dexignzone.com/xhtml/vendor/morris/morris.min.js	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/vendor/morris/morris.min.js	(from https://davur.dexignzone.com/xhtml/chart-morris.html)
11:42:47	7866/7866	---M--	200	added ('OK')	application/javascript	etag:%227f429a-1eba-5b1393d921d00%22	https://davur.dexignzone.com/xhtml/js/plugins-init/morris-init.js	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/js/plugins-init/morris-init.js	(from https://davur.dexignzone.com/xhtml/chart-morris.html)
11:42:48	23697/23697	---M--	200	added ('OK')	application/javascript	etag:%227f428e-5c91-5b1393d57c617%22	https://davur.dexignzone.com/xhtml/js/plugins-init/chartjs-init.js	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/js/plugins-init/chartjs-init.js	(from https://davur.dexignzone.com/xhtml/chart-chartjs.html)
11:42:49	40223/40223	---M--	200	added ('OK')	application/javascript	etag:%227aba1-9d1f-5b12816f5e1bb%22	https://davur.dexignzone.com/xhtml/vendor/chartist/js/chartist.min.js	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/vendor/chartist/js/chartist.min.js	(from https://davur.dexignzone.com/xhtml/chart-chartist.html)
11:42:50	3039/3039	---M--	200	added ('OK')	application/javascript	etag:%2280025-bdf-5b128171ddc1f%22	https://davur.dexignzone.com/xhtml/vendor/chartist-plugin-tooltips/js/chartist-plugin-tooltip.min.js	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/vendor/chartist-plugin-tooltips/js/chartist-plugin-tooltip.min.js	(from https://davur.dexignzone.com/xhtml/chart-chartist.html)
11:42:51	21732/21732	---M--	200	added ('OK')	application/javascript	etag:%227f428d-54e4-5b1393d4fbccb%22	https://davur.dexignzone.com/xhtml/js/plugins-init/chartist-init.js	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/js/plugins-init/chartist-init.js	(from https://davur.dexignzone.com/xhtml/chart-chartist.html)
11:42:53	62675/62675	---M--	200	added ('OK')	application/javascript	etag:%2228a3d-f4d3-5b12810e09e56%22	https://davur.dexignzone.com/xhtml/vendor/jquery-sparkline/jquery.sparkline.min.js	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/vendor/jquery-sparkline/jquery.sparkline.min.js	(from https://davur.dexignzone.com/xhtml/chart-sparkline.html)
11:42:53	5447/5447	---M--	200	added ('OK')	application/javascript	etag:%227f42a0-1547-5b1393db51b57%22	https://davur.dexignzone.com/xhtml/js/plugins-init/sparkline-init.js	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/js/plugins-init/sparkline-init.js	(from https://davur.dexignzone.com/xhtml/chart-sparkline.html)
11:42:54	10642/10642	---M--	200	added ('OK')	application/javascript	etag:%223f7e5-2992-5b12811da0c97%22	https://davur.dexignzone.com/xhtml/vendor/svganimation/vivus.min.js	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/vendor/svganimation/vivus.min.js	(from https://davur.dexignzone.com/xhtml/chart-sparkline.html)
11:42:55	670/670	---M--	200	added ('OK')	application/javascript	etag:%223f7e4-29e-5b12811d22a5b%22	https://davur.dexignzone.com/xhtml/vendor/svganimation/svg.animation.js	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/vendor/svganimation/svg.animation.js	(from https://davur.dexignzone.com/xhtml/chart-sparkline.html)
11:42:56	3239/3239	---M--	200	added ('OK')	application/javascript	etag:%227f429e-ca7-5b1393da89837%22	https://davur.dexignzone.com/xhtml/js/plugins-init/piety-init.js	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/js/plugins-init/piety-init.js	(from https://davur.dexignzone.com/xhtml/chart-peity.html)
11:42:57	12537/12537	---M--	200	added ('OK')	image/jpeg	etag:%229ec0bb-30f9-5b1280becdd9f%22	https://davur.dexignzone.com/xhtml/images/avatar/7.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/avatar/7.jpg	(from https://davur.dexignzone.com/xhtml/ui-media-object.html)
11:42:58	10109/10109	---M--	200	added ('OK')	image/jpeg	etag:%229ec0ba-277d-5b1280be5cbb9%22	https://davur.dexignzone.com/xhtml/images/avatar/6.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/avatar/6.jpg	(from https://davur.dexignzone.com/xhtml/ui-media-object.html)
11:42:59	10763/10763	---M--	200	added ('OK')	image/jpeg	etag:%229ec0bc-2a0b-5b1280bf3ae6b%22	https://davur.dexignzone.com/xhtml/images/avatar/8.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/avatar/8.jpg	(from https://davur.dexignzone.com/xhtml/ui-media-object.html)
11:43:01	155691/155691	---M--	200	added ('OK')	image/png	etag:%229f215b-2602b-5b1280cc1b9e2%22	https://davur.dexignzone.com/xhtml/images/card/1.png	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/card/1.png	(from https://davur.dexignzone.com/xhtml/ui-card.html)
11:43:03	185688/185688	---M--	200	added ('OK')	image/png	etag:%229f215c-2d558-5b1280cd093f9%22	https://davur.dexignzone.com/xhtml/images/card/2.png	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/card/2.png	(from https://davur.dexignzone.com/xhtml/ui-card.html)
11:43:03	190260/190260	---M--	200	added ('OK')	image/png	etag:%229f215d-2e734-5b1280cdc87df%22	https://davur.dexignzone.com/xhtml/images/card/3.png	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/card/3.png	(from https://davur.dexignzone.com/xhtml/ui-card.html)
11:43:06	420415/420415	---M--	200	added ('OK')	image/jpeg	etag:%229ee179-66a3f-5b1280c28ef3f%22	https://davur.dexignzone.com/xhtml/images/big/img2.jpg	/Users/alexappelt/websites/Template%20Restaurante/davur.dexignzone.com/xhtml/images/big/img2.jpg	(from https://davur.dexignzone.com/xhtml/ui-carousel.html)
